class,class_id,category_1,category_1_id,category_2,category_2_id,category_3,category_3_id,category_4,category_4_id
6,Comptes de charges,60,Achats (sauf 603),602,Achats stockés - Autres approvisionnements,6026,Emballages,60265,Emballages récupérables non identifiables
6,Comptes de charges,60,Achats (sauf 603),602,Achats stockés - Autres approvisionnements,6026,Emballages,60267,Emballages à usage mixte
6,Comptes de charges,60,Achats (sauf 603),604,Achats d'études et prestations de services,,,,
6,Comptes de charges,60,Achats (sauf 603),605,Achats de matériel; équipements et travaux,,,,
6,Comptes de charges,60,Achats (sauf 603),606,Achats non stockés de matière et fournitures,,,,
6,Comptes de charges,60,Achats (sauf 603),606,Achats non stockés de matière et fournitures,6061,Fournitures non stockables (eau; énergie; etc.),,
6,Comptes de charges,60,Achats (sauf 603),606,Achats non stockés de matière et fournitures,6063,Fournitures d'entretien et de petit équipement,,
6,Comptes de charges,60,Achats (sauf 603),606,Achats non stockés de matière et fournitures,6064,Fournitures administratives,,
6,Comptes de charges,60,Achats (sauf 603),606,Achats non stockés de matière et fournitures,6068,Autres matières et fournitures,,
6,Comptes de charges,60,Achats (sauf 603),607,Achats de marchandises,,,,
6,Comptes de charges,60,Achats (sauf 603),608,(Compte réservé; le cas échéant; au regroupement des frais accessoires incorporés aux achats),,,,
6,Comptes de charges,60,Achats (sauf 603),609,Rabais; remises et ristournes obtenus sur achats (même ventilation que celle du compte 60),,,,
6,Comptes de charges,60,Achats (sauf 603),609,Rabais; remises et ristournes obtenus sur achats (même ventilation que celle du compte 60),6098,Rabais; remises et ristournes non affectés,,
6,Comptes de charges,60,Achats (sauf 603),603,Variations des stocks d'approvisionnements et de marchandises,,,,
6,Comptes de charges,60,Achats (sauf 603),603,Variations des stocks d'approvisionnements et de marchandises,6031,Variation des stocks de matières premières et fournitures,,
6,Comptes de charges,60,Achats (sauf 603),603,Variations des stocks d'approvisionnements et de marchandises,6032,Variation des stocks des autres approvisionnements,,
6,Comptes de charges,60,Achats (sauf 603),603,Variations des stocks d'approvisionnements et de marchandises,6037,Variation des stocks de marchandises,,
6,Comptes de charges,61,Services extérieurs,,,,,,
6,Comptes de charges,61,Services extérieurs,611,Sous-traitance générale,,,,
6,Comptes de charges,61,Services extérieurs,612,Redevances de crédit-bail,,,,
6,Comptes de charges,61,Services extérieurs,612,Redevances de crédit-bail,6122,Crédit-bail mobilier,,
6,Comptes de charges,61,Services extérieurs,612,Redevances de crédit-bail,6125,Crédit-bail immobilier,,
6,Comptes de charges,61,Services extérieurs,613,Locations,,,,
6,Comptes de charges,61,Services extérieurs,613,Locations,6132,Locations immobilières,,
6,Comptes de charges,61,Services extérieurs,613,Locations,6135,Locations mobilières,,
6,Comptes de charges,61,Services extérieurs,614,Charges locatives et de copropriété,,,,
6,Comptes de charges,61,Services extérieurs,615,Entretien et réparations,,,,
6,Comptes de charges,61,Services extérieurs,615,Entretien et réparations,6152,Entretien et réparations sur biens immobiliers,,
6,Comptes de charges,61,Services extérieurs,615,Entretien et réparations,6155,Entretien et réparations sur biens mobiliers,,
6,Comptes de charges,61,Services extérieurs,615,Entretien et réparations,6156,Maintenance,,
6,Comptes de charges,61,Services extérieurs,616,Primes d'assurances,,,,
6,Comptes de charges,61,Services extérieurs,616,Primes d'assurances,6161,Multirisques,,
6,Comptes de charges,61,Services extérieurs,616,Primes d'assurances,6162,Assurance obligatoire dommage construction,,
6,Comptes de charges,61,Services extérieurs,616,Primes d'assurances,6163,Assurance - transport,,
6,Comptes de charges,61,Services extérieurs,616,Primes d'assurances,6163,Assurance - transport,61636,sur achats
6,Comptes de charges,61,Services extérieurs,616,Primes d'assurances,6163,Assurance - transport,61637,sur ventes
6,Comptes de charges,61,Services extérieurs,616,Primes d'assurances,6163,Assurance - transport,61638,sur autres biens
6,Comptes de charges,61,Services extérieurs,616,Primes d'assurances,6164,Risques d'exploitation,,
6,Comptes de charges,61,Services extérieurs,616,Primes d'assurances,6165,Insolvabilité clients,,
6,Comptes de charges,61,Services extérieurs,617,Etudes et recherches,,,,
6,Comptes de charges,61,Services extérieurs,618,Divers,,,,
6,Comptes de charges,61,Services extérieurs,618,Divers,6181,Documentation générale,,
6,Comptes de charges,61,Services extérieurs,618,Divers,6183,Documentation technique,,
6,Comptes de charges,61,Services extérieurs,618,Divers,6185,Frais de colloques; séminaires; conférences,,
6,Comptes de charges,61,Services extérieurs,619,Rabais; remises et ristournes obtenus sur services extérieurs,,,,
6,Comptes de charges,62,Autres services extérieurs,,,,,,
6,Comptes de charges,62,Autres services extérieurs,621,Personnel extérieur à l'entité,,,,
6,Comptes de charges,62,Autres services extérieurs,621,Personnel extérieur à l'entité,6211,Personnel intérimaire,,
6,Comptes de charges,62,Autres services extérieurs,621,Personnel extérieur à l'entité,6214,Personnel détaché ou prêté à l'entité,,
6,Comptes de charges,62,Autres services extérieurs,622,Rémunérations d'intermédiaires et honoraires,,,,
6,Comptes de charges,62,Autres services extérieurs,622,Rémunérations d'intermédiaires et honoraires,6221,Commissions et courtages sur achats,,
6,Comptes de charges,62,Autres services extérieurs,622,Rémunérations d'intermédiaires et honoraires,6222,Commissions et courtages sur ventes,,
6,Comptes de charges,62,Autres services extérieurs,622,Rémunérations d'intermédiaires et honoraires,6224,Rémunérations des transitaires,,
6,Comptes de charges,62,Autres services extérieurs,622,Rémunérations d'intermédiaires et honoraires,6225,Rémunérations d'affacturage,,
6,Comptes de charges,62,Autres services extérieurs,622,Rémunérations d'intermédiaires et honoraires,6226,Honoraires,,
6,Comptes de charges,62,Autres services extérieurs,622,Rémunérations d'intermédiaires et honoraires,6227,Frais d'actes et de contentieux,,
6,Comptes de charges,62,Autres services extérieurs,622,Rémunérations d'intermédiaires et honoraires,6228,Divers,,
6,Comptes de charges,62,Autres services extérieurs,623,Publicité; publications; relations publiques,,,,
6,Comptes de charges,62,Autres services extérieurs,623,Publicité; publications; relations publiques,6231,Annonces et insertions,,
6,Comptes de charges,62,Autres services extérieurs,623,Publicité; publications; relations publiques,6232,Echantillons,,
6,Comptes de charges,62,Autres services extérieurs,623,Publicité; publications; relations publiques,6233,Foires et expositions,,
6,Comptes de charges,62,Autres services extérieurs,623,Publicité; publications; relations publiques,6234,Cadeaux à la clientèle,,
6,Comptes de charges,62,Autres services extérieurs,623,Publicité; publications; relations publiques,6235,Primes,,
6,Comptes de charges,62,Autres services extérieurs,623,Publicité; publications; relations publiques,6236,Catalogues et imprimés,,
6,Comptes de charges,62,Autres services extérieurs,623,Publicité; publications; relations publiques,6237,Publications,,
6,Comptes de charges,62,Autres services extérieurs,623,Publicité; publications; relations publiques,6238,Divers (pourboires; dons courants),,
6,Comptes de charges,62,Autres services extérieurs,624,Transports de biens et transports collectifs du personnel,,,,
6,Comptes de charges,62,Autres services extérieurs,624,Transports de biens et transports collectifs du personnel,6241,Transports sur achats,,
6,Comptes de charges,62,Autres services extérieurs,624,Transports de biens et transports collectifs du personnel,6242,Transports sur ventes,,
6,Comptes de charges,62,Autres services extérieurs,624,Transports de biens et transports collectifs du personnel,6243,Transports entre établissements ou chantiers,,
6,Comptes de charges,62,Autres services extérieurs,624,Transports de biens et transports collectifs du personnel,6244,Transports administratifs,,
6,Comptes de charges,62,Autres services extérieurs,624,Transports de biens et transports collectifs du personnel,6247,Transports collectifs du personnel,,
6,Comptes de charges,62,Autres services extérieurs,624,Transports de biens et transports collectifs du personnel,6248,Divers,,
6,Comptes de charges,62,Autres services extérieurs,625,Déplacements; missions et réceptions,,,,
6,Comptes de charges,62,Autres services extérieurs,625,Déplacements; missions et réceptions,6251,Voyages et déplacements,,
6,Comptes de charges,62,Autres services extérieurs,625,Déplacements; missions et réceptions,6255,Frais de déménagement,,
6,Comptes de charges,62,Autres services extérieurs,625,Déplacements; missions et réceptions,6256,Missions,,
6,Comptes de charges,62,Autres services extérieurs,625,Déplacements; missions et réceptions,6257,Réceptions,,
6,Comptes de charges,62,Autres services extérieurs,626,Frais postaux et de télécommunications,,,,
6,Comptes de charges,62,Autres services extérieurs,627,Services bancaires et assimilés,,,,
6,Comptes de charges,62,Autres services extérieurs,627,Services bancaires et assimilés,6271,Frais sur titres (achat; vente; garde),,
6,Comptes de charges,62,Autres services extérieurs,627,Services bancaires et assimilés,6272,Commissions et frais sur émission d'emprunts,,
6,Comptes de charges,62,Autres services extérieurs,627,Services bancaires et assimilés,6275,Frais sur effets,,
6,Comptes de charges,62,Autres services extérieurs,627,Services bancaires et assimilés,6276,Location de coffres,,
6,Comptes de charges,62,Autres services extérieurs,627,Services bancaires et assimilés,6278,Autres frais et commissions sur prestations de services,,
6,Comptes de charges,62,Autres services extérieurs,628,Divers,,,,
6,Comptes de charges,62,Autres services extérieurs,628,Divers,6281,Concours divers (cotisations),,
6,Comptes de charges,62,Autres services extérieurs,628,Divers,6284,Frais de recrutement de personnel,,
6,Comptes de charges,62,Autres services extérieurs,629,Rabais; remises et ristournes obtenus sur autres services extérieurs,,,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,,,,,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,631,Impôts; taxes et versements assimilés sur rémunérations (administrations des impôts),,,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,631,Impôts; taxes et versements assimilés sur rémunérations (administrations des impôts),6311,Taxe sur les salaires,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,631,Impôts; taxes et versements assimilés sur rémunérations (administrations des impôts),6314,Cotisation pour défaut d'investissement obligatoire dans la construction,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,631,Impôts; taxes et versements assimilés sur rémunérations (administrations des impôts),6318,Autres,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,633,Impôts; taxes et versements assimilés sur rémunérations (autres organismes),,,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,633,Impôts; taxes et versements assimilés sur rémunérations (autres organismes),6331,Versement de transport,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,633,Impôts; taxes et versements assimilés sur rémunérations (autres organismes),6332,Allocations logement,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,633,Impôts; taxes et versements assimilés sur rémunérations (autres organismes),6333,Contribution unique des employeurs à la formation professionnelle,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,633,Impôts; taxes et versements assimilés sur rémunérations (autres organismes),6334,Participation des employeurs à l'effort de construction,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,633,Impôts; taxes et versements assimilés sur rémunérations (autres organismes),6335,Versements libératoires ouvrant droit à l'exonération de la taxe d'apprentissage,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,633,Impôts; taxes et versements assimilés sur rémunérations (autres organismes),6338,Autres,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,635,Autres impôts; taxes et versements assimilés (administrations des impôts),,,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,635,Autres impôts; taxes et versements assimilés (administrations des impôts),6351,Impôts directs (sauf impôts sur les bénéfices),,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,635,Autres impôts; taxes et versements assimilés (administrations des impôts),6351,Impôts directs (sauf impôts sur les bénéfices),63511,Contribution économique territoriale
6,Comptes de charges,63,Impôts; taxes et versements assimilés,635,Autres impôts; taxes et versements assimilés (administrations des impôts),6351,Impôts directs (sauf impôts sur les bénéfices),63512,Taxes foncières
6,Comptes de charges,63,Impôts; taxes et versements assimilés,635,Autres impôts; taxes et versements assimilés (administrations des impôts),6351,Impôts directs (sauf impôts sur les bénéfices),63513,Autres impôts locaux
6,Comptes de charges,63,Impôts; taxes et versements assimilés,635,Autres impôts; taxes et versements assimilés (administrations des impôts),6351,Impôts directs (sauf impôts sur les bénéfices),63514,Taxe sur les véhicules des sociétés
6,Comptes de charges,63,Impôts; taxes et versements assimilés,635,Autres impôts; taxes et versements assimilés (administrations des impôts),6352,Taxe sur le chiffre d'affaires non récupérables,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,635,Autres impôts; taxes et versements assimilés (administrations des impôts),6353,Impôts indirects,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,635,Autres impôts; taxes et versements assimilés (administrations des impôts),6354,Droits d'enregistrement et de timbre,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,635,Autres impôts; taxes et versements assimilés (administrations des impôts),6354,Droits d'enregistrement et de timbre,63541,Droits de mutation
6,Comptes de charges,63,Impôts; taxes et versements assimilés,635,Autres impôts; taxes et versements assimilés (administrations des impôts),6358,Autres droits,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,637,Autres impôts; taxes et versements assimilés (autres organismes),,,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,637,Autres impôts; taxes et versements assimilés (autres organismes),6371,Contribution sociale de solidarité à la charge des sociétés,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,637,Autres impôts; taxes et versements assimilés (autres organismes),6372,Taxes perçues par les organismes publics internationaux,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,637,Autres impôts; taxes et versements assimilés (autres organismes),6374,Impôts et taxes exigibles à l'Etranger,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,637,Autres impôts; taxes et versements assimilés (autres organismes),6378,Taxes diverses,,
6,Comptes de charges,63,Impôts; taxes et versements assimilés,638,Rappel d'impôts (autres qu'impôts sur les bénéfices),,,,
6,Comptes de charges,64,Charges de personnel,,,,,,
6,Comptes de charges,64,Charges de personnel,641,Rémunérations du personnel,,,,
6,Comptes de charges,64,Charges de personnel,641,Rémunérations du personnel,6411,Salaires; appointements,,
6,Comptes de charges,64,Charges de personnel,641,Rémunérations du personnel,6412,Congés payés,,
6,Comptes de charges,64,Charges de personnel,641,Rémunérations du personnel,6413,Primes et gratifications,,
6,Comptes de charges,64,Charges de personnel,641,Rémunérations du personnel,6414,Indemnités et avantages divers,,
6,Comptes de charges,64,Charges de personnel,641,Rémunérations du personnel,6415,Supplément familial,,
6,Comptes de charges,64,Charges de personnel,644,Rémunération du travail de l'exploitant,,,,
6,Comptes de charges,64,Charges de personnel,645,Cotisations de sécurité sociale et de prévoyance,,,,
6,Comptes de charges,64,Charges de personnel,645,Cotisations de sécurité sociale et de prévoyance,6451,Cotisations à l'URSSAF,,
6,Comptes de charges,64,Charges de personnel,645,Cotisations de sécurité sociale et de prévoyance,6452,Cotisations aux mutuelles,,
6,Comptes de charges,64,Charges de personnel,645,Cotisations de sécurité sociale et de prévoyance,6453,Cotisations aux caisses de retraites,,
6,Comptes de charges,64,Charges de personnel,645,Cotisations de sécurité sociale et de prévoyance,6454,Cotisations à Pôle emploi,,
6,Comptes de charges,64,Charges de personnel,645,Cotisations de sécurité sociale et de prévoyance,6458,Cotisations aux autres organismes sociaux,,
6,Comptes de charges,64,Charges de personnel,646,Cotisations sociales personnelles de l'exploitant,,,,
6,Comptes de charges,64,Charges de personnel,647,Autres cotisations sociales,,,,
6,Comptes de charges,64,Charges de personnel,647,Autres cotisations sociales,6471,Prestations directes,,
6,Comptes de charges,64,Charges de personnel,647,Autres cotisations sociales,6472,Versements au comité social et économique,,
6,Comptes de charges,64,Charges de personnel,647,Autres cotisations sociales,6474,Versements aux autres œuvres sociales,,
6,Comptes de charges,64,Charges de personnel,647,Autres cotisations sociales,6475,Médecine du travail; pharmacie,,
6,Comptes de charges,64,Charges de personnel,648,Autres charges de personnel,,,,
6,Comptes de charges,64,Charges de personnel,649,Remboursement de charges de personnel,,,,
6,Comptes de charges,65,Autres charges de gestion courante,,,,,,
6,Comptes de charges,65,Autres charges de gestion courante,651,Redevances pour concessions; brevets; licences; marques; procédés; solutions informatiques; droits et valeurs similaires,,,,
6,Comptes de charges,65,Autres charges de gestion courante,651,Redevances pour concessions; brevets; licences; marques; procédés; solutions informatiques; droits et valeurs similaires,6511,Redevances pour concessions; brevets; licences; marques; procédés; solutions informatiques,,
6,Comptes de charges,65,Autres charges de gestion courante,651,Redevances pour concessions; brevets; licences; marques; procédés; solutions informatiques; droits et valeurs similaires,6516,Droits d'auteur et de reproduction,,
6,Comptes de charges,65,Autres charges de gestion courante,651,Redevances pour concessions; brevets; licences; marques; procédés; solutions informatiques; droits et valeurs similaires,6518,Autres droits et valeurs similaires,,
6,Comptes de charges,65,Autres charges de gestion courante,653,Rémunération de l'activité des administrateurs et des gérants,,,,
6,Comptes de charges,65,Autres charges de gestion courante,654,Pertes sur créances irrécouvrables,,,,
6,Comptes de charges,65,Autres charges de gestion courante,654,Pertes sur créances irrécouvrables,6541,Créances de l'exercice,,
6,Comptes de charges,65,Autres charges de gestion courante,654,Pertes sur créances irrécouvrables,6544,Créances des exercices antérieurs,,
6,Comptes de charges,65,Autres charges de gestion courante,655,Quote-part de résultat sur opérations faites en commun,,,,
6,Comptes de charges,65,Autres charges de gestion courante,655,Quote-part de résultat sur opérations faites en commun,6551,Quote-part de bénéfice transférée - comptabilité du gérant,,
6,Comptes de charges,65,Autres charges de gestion courante,655,Quote-part de résultat sur opérations faites en commun,6555,Quote-part de perte supportée - comptabilité des associés non gérants,,
6,Comptes de charges,65,Autres charges de gestion courante,656,Pertes de change sur créances et dettes commerciales,,,,
6,Comptes de charges,65,Autres charges de gestion courante,657,Valeurs comptables des immobilisations incorporelles et corporelles cédées,,,,
6,Comptes de charges,65,Autres charges de gestion courante,658,Pénalités et autres charges,,,,
6,Comptes de charges,65,Autres charges de gestion courante,658,Pénalités et autres charges,6581,Pénalités sur marchés (et dédits payés sur achats et ventes),,
6,Comptes de charges,65,Autres charges de gestion courante,658,Pénalités et autres charges,6582,Pénalités; amendes fiscales et pénales,,
6,Comptes de charges,65,Autres charges de gestion courante,658,Pénalités et autres charges,6583,Malis provenant de clauses d'indexation,,
6,Comptes de charges,65,Autres charges de gestion courante,658,Pénalités et autres charges,6584,Lots,,
6,Comptes de charges,65,Autres charges de gestion courante,658,Pénalités et autres charges,6588,Opérations de constitution ou liquidation des fiducies,,
6,Comptes de charges,66,Charges financières,,,,,,
6,Comptes de charges,66,Charges financières,661,Charges d'intérêts,,,,
6,Comptes de charges,66,Charges financières,661,Charges d'intérêts,6611,Intérêts des emprunts et dettes,,
6,Comptes de charges,66,Charges financières,661,Charges d'intérêts,6611,Intérêts des emprunts et dettes,66116,Intérêts des emprunts et dettes assimilées
6,Comptes de charges,66,Charges financières,661,Charges d'intérêts,6611,Intérêts des emprunts et dettes,66117,Intérêts des dettes rattachées à des participations
6,Comptes de charges,66,Charges financières,661,Charges d'intérêts,6612,Charges de la fiducie; résultat de la période,,
6,Comptes de charges,66,Charges financières,661,Charges d'intérêts,6615,Intérêts des comptes courants et des dépôts créditeurs,,
6,Comptes de charges,66,Charges financières,661,Charges d'intérêts,6616,Intérêts bancaires et sur opérations de financement (escompte...),,
6,Comptes de charges,66,Charges financières,661,Charges d'intérêts,6617,Intérêts des obligations cautionnées,,
6,Comptes de charges,66,Charges financières,661,Charges d'intérêts,6618,Intérêts des autres dettes,,
6,Comptes de charges,66,Charges financières,661,Charges d'intérêts,6618,Intérêts des autres dettes,66181,Intérêts des dettes commerciales
6,Comptes de charges,66,Charges financières,661,Charges d'intérêts,6618,Intérêts des autres dettes,66188,Intérêts des dettes diverses
6,Comptes de charges,66,Charges financières,664,Pertes sur créances liées à des participations,,,,
6,Comptes de charges,66,Charges financières,665,Escomptes accordés,,,,
6,Comptes de charges,66,Charges financières,666,Pertes de change financières,,,,
6,Comptes de charges,66,Charges financières,667,Charges sur cessions d'éléments financiers,,,,
6,Comptes de charges,66,Charges financières,667,Charges sur cessions d'éléments financiers,6671,Valeurs comptables des immobilisations financières cédées,,
6,Comptes de charges,66,Charges financières,667,Charges sur cessions d'éléments financiers,6672,Charges nettes sur cessions de titres immobilisés de l'activité de portefeuille,,
6,Comptes de charges,66,Charges financières,667,Charges sur cessions d'éléments financiers,6673,Charges nettes sur cessions de valeurs mobilières de placement,,
6,Comptes de charges,66,Charges financières,667,Charges sur cessions d'éléments financiers,6674,Charges nettes sur cessions de jetons,,
6,Comptes de charges,66,Charges financières,668,Autres charges financières,,,,
6,Comptes de charges,66,Charges financières,668,Autres charges financières,6683,Mali provenant du rachat par l'entité d'actions et obligations émises par elle-même,,
6,Comptes de charges,67,Charges exceptionnelles,,,,,,
6,Comptes de charges,67,Charges exceptionnelles,672,(Compte à la disposition des entités pour enregistrer; en cours d'exercice; les charges sur exercices antérieurs),,,,
6,Comptes de charges,67,Charges exceptionnelles,678,Autres charges exceptionnelles,,,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,,,,,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,681,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges d'exploitation),,,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,681,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges d'exploitation),6811,Dotations aux amortissements sur immobilisations incorporelles et corporelles,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,681,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges d'exploitation),6811,Dotations aux amortissements sur immobilisations incorporelles et corporelles,68111,Immobilisations incorporelles et frais d'établissement
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,681,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges d'exploitation),6811,Dotations aux amortissements sur immobilisations incorporelles et corporelles,68112,Immobilisations corporelles
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,681,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges d'exploitation),6815,Dotations aux provisions d'exploitation,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,681,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges d'exploitation),6816,Dotations pour dépréciations des immobilisations incorporelles et corporelles,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,681,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges d'exploitation),6816,Dotations pour dépréciations des immobilisations incorporelles et corporelles,68161,Immobilisations incorporelles
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,681,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges d'exploitation),6816,Dotations pour dépréciations des immobilisations incorporelles et corporelles,68162,Immobilisations corporelles
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,681,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges d'exploitation),6817,Dotations pour dépréciations des actifs circulants,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,681,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges d'exploitation),6817,Dotations pour dépréciations des actifs circulants,68173,Stocks et en-cours
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,681,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges d'exploitation),6817,Dotations pour dépréciations des actifs circulants,68174,Créances
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,686,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges financières),,,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,686,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges financières),6861,Dotations aux amortissements des primes de remboursement des emprunts,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,686,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges financières),6862,Dotations aux amortissements des frais d'émission des emprunts,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,686,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges financières),6865,Dotations aux provisions financières,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,686,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges financières),6866,Dotations pour dépréciations des éléments financiers,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,686,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges financières),6866,Dotations pour dépréciations des éléments financiers,68662,Immobilisations financières
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,686,Dotations aux amortissements; aux dépréciations et aux provisions (à inscrire dans les charges financières),6866,Dotations pour dépréciations des éléments financiers,68665,Valeurs mobilières de placement
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,687,Dotations aux amortissements; aux dépréciations et aux provisions à inscrire dans les charges exceptionnelles,,,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,687,Dotations aux amortissements; aux dépréciations et aux provisions à inscrire dans les charges exceptionnelles,6871,Dotations aux amortissements exceptionnels des immobilisations,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,687,Dotations aux amortissements; aux dépréciations et aux provisions à inscrire dans les charges exceptionnelles,6872,Dotations aux provisions réglementées (immobilisations),,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,687,Dotations aux amortissements; aux dépréciations et aux provisions à inscrire dans les charges exceptionnelles,6872,Dotations aux provisions réglementées (immobilisations),68725,Amortissements dérogatoires
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,687,Dotations aux amortissements; aux dépréciations et aux provisions à inscrire dans les charges exceptionnelles,6873,Dotations aux provisions réglementées (stocks),,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,687,Dotations aux amortissements; aux dépréciations et aux provisions à inscrire dans les charges exceptionnelles,6874,Dotations aux autres provisions réglementées,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,687,Dotations aux amortissements; aux dépréciations et aux provisions à inscrire dans les charges exceptionnelles,6875,Dotations aux provisions exceptionnelles,,
6,Comptes de charges,68,Dotations aux amortissements; aux dépréciations et aux provisions,687,Dotations aux amortissements; aux dépréciations et aux provisions à inscrire dans les charges exceptionnelles,6876,Dotations pour dépréciations exceptionnelles,,
6,Comptes de charges,69,Participation des salariés - Impôts sur les bénéfices et assimilés,,,,,,
6,Comptes de charges,69,Participation des salariés - Impôts sur les bénéfices et assimilés,691,Participation des salariés aux résultats,,,,
6,Comptes de charges,69,Participation des salariés - Impôts sur les bénéfices et assimilés,695,Impôts sur les bénéfices,,,,
6,Comptes de charges,69,Participation des salariés - Impôts sur les bénéfices et assimilés,695,Impôts sur les bénéfices,6951,Impôts dus en France,,
6,Comptes de charges,69,Participation des salariés - Impôts sur les bénéfices et assimilés,695,Impôts sur les bénéfices,6952,Contribution additionnelle à l'impôt sur les bénéfices,,
6,Comptes de charges,69,Participation des salariés - Impôts sur les bénéfices et assimilés,695,Impôts sur les bénéfices,6954,Impôts dus à l'étranger,,
6,Comptes de charges,69,Participation des salariés - Impôts sur les bénéfices et assimilés,696,Suppléments d'impôt sur les sociétés liés aux distributions,,,,
6,Comptes de charges,69,Participation des salariés - Impôts sur les bénéfices et assimilés,698,Intégration fiscale,,,,
6,Comptes de charges,69,Participation des salariés - Impôts sur les bénéfices et assimilés,698,Intégration fiscale,6981,Intégration fiscale - Charges,,
6,Comptes de charges,69,Participation des salariés - Impôts sur les bénéfices et assimilés,698,Intégration fiscale,6989,Intégration fiscale - Produits,,
6,Comptes de charges,69,Participation des salariés - Impôts sur les bénéfices et assimilés,699,Produits - Reports en arrière des déficits,,,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,,,,,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,701,Ventes de produits finis,,,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,702,Ventes de produits intermédiaires,,,,
